Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[50.8423395],[4.22617451],[0.03047409],[0.00093909],[0.99087175],0
[54.69260302],[4.22119162],[0.03106255],[0.00097357],[0.99035805],0
[42.34508724],[3.79224279],[0.03224243],[0.00104762],[0.99277718],0
[50.25812577],[4.08672958],[0.03146489],[0.00099746],[0.99082575],0
[72.64933202],[4.92934178],[0.02857951],[0.00082463],[0.9867381],0
[45.43640228],[3.95132155],[0.03286005],[0.00108924],[0.99203469],0
[61.64276243],[4.57678655],[0.02654072],[0.00071086],[0.98883763],0
[67.84212867],[4.85812713],[0.02748627],[0.00076215],[0.97714666],0
[82.88661364],[5.11231274],[0.02609356],[0.00068797],[0.98616296],0
[68.19730837],[4.84493648],[0.02715207],[0.00074504],[0.98899554],0
[45.99920429],[4.06520827],[0.02989239],[0.00090196],[0.99165933],0
[69.49072493],[4.69921681],[0.02921161],[0.00086157],[0.98877687],0
[49.05229081],[4.15831853],[0.0308577],[0.00096148],[0.99121633],0
[50.22119162],[4.22522841],[0.02991952],[0.00090366],[0.99070306],0
[54.38576925],[4.31730852],[0.02745945],[0.00076111],[0.98998059],0
[50.2907428],[4.35428687],[0.02728439],[0.000752],[0.98919995],0
[39.97172201],[3.44219009],[0.04503453],[0.00204052],[0.98681782],0
[68.54208924],[4.59560916],[0.02999903],[0.00090647],[0.9774906],0
[65.63674442],[4.82118026],[0.0271478],[0.00074365],[0.97694255],0
[65.05201048],[4.51750232],[0.03092989],[0.00096366],[0.98211655],0
[73.04178045],[4.4754052],[0.03413353],[0.00117325],[0.9793463],0
[51.91195123],[4.00424083],[0.03404724],[0.00116495],[0.98856166],0
[68.86349982],[4.40971196],[0.03400217],[0.00116394],[0.97914761],0
[66.36908383],[4.26556348],[0.03629549],[0.00132728],[0.97715681],0
[66.56076448],[4.50101864],[0.03224993],[0.00104729],[0.97974244],0
[76.16669666],[4.72860984],[0.03304778],[0.00109909],[0.97693966],0
[78.99710428],[4.77276264],[0.03127197],[0.00098507],[0.97510755],0
[86.59698745],[4.80168764],[0.0285172],[0.00081877],[0.98291224],0
[62.28222178],[4.22419233],[0.03272246],[0.00107905],[0.98195668],0
[70.78971302],[5.00108646],[0.02605543],[0.0006844],[0.97433251],0
[67.83449442],[4.35394091],[0.03620485],[0.00131987],[0.98428002],0
[67.15673002],[4.37330468],[0.03635463],[0.00132953],[0.98218008],0
[72.9336256],[4.53853368],[0.03381265],[0.00115003],[0.98248547],0
[70.65475885],[4.43906357],[0.03116347],[0.00097844],[0.97761417],0
[69.73597332],[4.4783955],[0.03156804],[0.00100387],[0.97978169],0
[65.07992385],[4.42087028],[0.03300644],[0.00109614],[0.9812907],0
[70.32890085],[4.34697897],[0.03323024],[0.00111096],[0.98042729],0
[88.98540866],[4.90157069],[0.03194465],[0.0010284],[0.97694632],0
[78.43133922],[4.62388424],[0.03083772],[0.00095846],[0.97306265],0
[33.31658244],[3.58037069],[0.03110114],[0.00097668],[0.98655033],0
[44.92574444],[4.2604802],[0.02882572],[0.00083648],[0.98398136],0
[28.75038036],[3.42092502],[0.02936489],[0.00086845],[0.99178408],0
[35.25422364],[3.53464172],[0.03118877],[0.00098157],[0.99123509],0
[31.79320004],[3.48411901],[0.03011718],[0.00091517],[0.98788664],0
[28.22309461],[3.25147153],[0.03218085],[0.00104339],[0.98326159],0
[23.3157056],[3.04603219],[0.03210139],[0.00103866],[0.98583865],0
[33.42597803],[3.47549942],[0.03118318],[0.00097974],[0.98020997],0
[29.81935368],[3.31023433],[0.03179967],[0.00101865],[0.97913107],0
[39.55493211],[3.83346791],[0.02914954],[0.00085654],[0.98622285],0
[28.61253156],[3.36271465],[0.03209215],[0.00103744],[0.98934727],0
[35.73688249],[3.66442009],[0.02907478],[0.00085194],[0.98546503],0
[42.73683926],[4.12967399],[0.02733883],[0.00075306],[0.9840634],0
[26.63579323],[3.09541226],[0.03379623],[0.00115041],[0.98257498],0
[21.03300041],[3.0146864],[0.03340836],[0.00112363],[0.98519154],0
[156.78066088],[6.13460069],[0.02547198],[0.00065422],[0.9580291],0
[124.16867376],[5.66297992],[0.02659698],[0.00071282],[0.96127718],0
[121.13055603],[5.65563557],[0.02810841],[0.00079674],[0.96076207],0
[129.2530087],[5.73068987],[0.02539251],[0.00065038],[0.96202764],0
[115.24730808],[5.22820018],[0.02793846],[0.00078636],[0.96838039],0
[148.60168081],[6.09279687],[0.02468228],[0.00061454],[0.95873163],0
[152.39306843],[6.20361858],[0.02398362],[0.00058054],[0.95869818],0
[148.29225284],[6.01904784],[0.02546426],[0.00065387],[0.95644735],0
[69.73136545],[4.98833586],[0.02562745],[0.00066144],[0.9739885],0
[134.5646229],[5.12035374],[0.03872107],[0.00151016],[0.97145121],0
[174.09521439],[6.7328118],[0.0261705],[0.00068995],[0.95264406],0
[166.29445457],[6.32495524],[0.02554517],[0.00065773],[0.95381445],0
[123.99519947],[5.42701144],[0.03401555],[0.00116301],[0.97345226],0
[145.3845192],[6.07254741],[0.0250413],[0.00063235],[0.95915895],0
[146.93214631],[6.02729107],[0.02392407],[0.00057687],[0.96145641],0
[171.05247039],[6.36618932],[0.02687277],[0.00072765],[0.94802224],0
[164.87083194],[6.4769764],[0.02321853],[0.00054376],[0.95505587],0
[123.45478496],[5.53430641],[0.02912047],[0.00085395],[0.96981481],0
[68.62871395],[4.57882492],[0.03136628],[0.0009929],[0.96714281],0
[112.88945874],[5.24361532],[0.03283736],[0.00108485],[0.97144659],0
[43.78098965],[4.02804464],[0.02859803],[0.00082434],[0.98208808],0
[119.88214503],[5.63542256],[0.02585125],[0.00067309],[0.96592297],0
[154.06346706],[6.18586838],[0.02440472],[0.00060069],[0.96108443],0
[147.08812966],[6.02654296],[0.02404499],[0.00058268],[0.96330401],0
[46.79387054],[3.9852671],[0.03096082],[0.00097019],[0.97414085],0
[114.51894637],[6.38361099],[0.0205613],[0.00042798],[0.96459333],0
[76.09976849],[5.17032197],[0.02400086],[0.00058265],[0.97081192],0
[101.59537411],[5.937035],[0.02163249],[0.00047369],[0.97178218],0
[83.85668199],[5.40526103],[0.02425221],[0.00059465],[0.96912207],0
[85.45517754],[5.28826837],[0.02602618],[0.00068482],[0.96803334],0
[86.15861133],[5.3353112],[0.02483871],[0.0006239],[0.97129328],0
[45.89558247],[4.23562118],[0.02884487],[0.00084011],[0.98203512],0
[113.79794365],[6.12401926],[0.02192044],[0.00048542],[0.96980037],0
[63.52792621],[4.77518949],[0.02589329],[0.00067741],[0.97284871],0
[79.42946069],[5.06837294],[0.02624848],[0.0006965],[0.96895723],0
[88.12175916],[5.39595423],[0.02374155],[0.00056997],[0.96818791],0
[79.72467489],[5.22774486],[0.02446187],[0.00060452],[0.97056696],0
[65.73467519],[4.66351939],[0.02640768],[0.00070429],[0.97208035],0
[62.76163871],[4.82794953],[0.02417485],[0.00059037],[0.97671161],0
[48.34340331],[3.33206213],[0.07228582],[0.00524297],[0.96460309],0
[65.25465933],[3.9401562],[0.04661177],[0.00218485],[0.96412301],0
[61.17752537],[3.73191449],[0.05766493],[0.00334129],[0.96160207],0
[46.11846516],[4.28856396],[0.02776393],[0.00077703],[0.98307239],0
[48.8783514],[3.38234847],[0.075751],[0.00575148],[0.96863068],0
[38.31912287],[3.66895082],[0.04219184],[0.00180323],[0.98084659],0
[38.85720923],[3.45281246],[0.05334052],[0.00286534],[0.97353576],0
[37.93942406],[3.5990119],[0.03806552],[0.00145867],[0.98015634],0
[42.35336365],[3.80025304],[0.03792753],[0.00145078],[0.98015085],0
[33.81992827],[3.46633769],[0.03952449],[0.00157667],[0.98164595],0
[41.25257991],[3.67490368],[0.04145426],[0.00173179],[0.97618901],0
[44.36805865],[3.71450323],[0.04538084],[0.00207272],[0.97437744],0
[32.07738415],[3.2805106],[0.04224596],[0.00180082],[0.9726934],0
[32.77312738],[3.29309989],[0.04458824],[0.00200654],[0.97962288],0
[45.60157861],[4.15559089],[0.02763347],[0.00076968],[0.98246184],0
[38.9586217],[3.47156495],[0.04410444],[0.00195952],[0.97846988],0
[30.86900488],[3.33425865],[0.03813716],[0.00147564],[0.983657],0
[24.86184386],[2.9068189],[0.04325889],[0.0018857],[0.9776341],0
[35.2025538],[3.45469184],[0.03886011],[0.001524],[0.98093434],0
[31.3439205],[3.13289291],[0.05122447],[0.00264432],[0.97852663],0
[36.55568846],[3.54746788],[0.03991506],[0.00161039],[0.98111012],0
[38.69046596],[3.82744288],[0.03152458],[0.00100664],[0.98353038],0
[27.01907606],[3.23215062],[0.03957379],[0.00157865],[0.98970354],0
[31.92335259],[3.60376859],[0.03087253],[0.00095976],[0.99268973],0
[27.49240704],[3.46689884],[0.03218734],[0.00104545],[0.9934538],0
[39.45000501],[3.91800811],[0.02918201],[0.00085804],[0.98470751],0
[31.99497932],[3.59398843],[0.03145878],[0.0009998],[0.99292154],0
[22.48004189],[2.94348725],[0.03900319],[0.0015358],[0.99014971],0
[27.6398299],[3.31960313],[0.03721589],[0.00139484],[0.99306117],0
[30.47603005],[3.57617648],[0.03103845],[0.00097195],[0.99393694],0
[31.62147641],[3.56476785],[0.03061455],[0.00094684],[0.99291245],0
[38.71788612],[3.83438943],[0.02972127],[0.00089115],[0.99112369],0
[39.2792218],[3.87545689],[0.02991518],[0.00090311],[0.99167067],0
[42.98379169],[3.93919059],[0.0322015],[0.00104624],[0.99069836],0
[31.30515093],[3.39479754],[0.03657615],[0.00135259],[0.98825911],0
[30.799053],[3.3651708],[0.03821717],[0.00147525],[0.98694619],0
[43.42949738],[4.11399256],[0.02866273],[0.00082816],[0.98394003],0
[26.16743448],[3.25144683],[0.03662116],[0.0013519],[0.99062051],0
[40.97178704],[3.80231842],[0.03034238],[0.0009286],[0.98620082],0
[55.44104696],[4.24581657],[0.03567376],[0.00128336],[0.99025968],0
[55.60250158],[4.14395036],[0.03449053],[0.00119896],[0.99010663],0
[48.97547847],[4.06113236],[0.03524805],[0.00125105],[0.99119395],0
[64.66100088],[4.56567521],[0.03129517],[0.00098795],[0.98869325],0
[71.12583325],[4.52705107],[0.03434207],[0.0011905],[0.98739485],0
[51.19482207],[4.20674208],[0.03184671],[0.00102327],[0.99065912],0
[61.4530125],[4.63011658],[0.02783643],[0.00078086],[0.9891737],0
[63.7992861],[4.61545767],[0.02759855],[0.00076832],[0.98926464],0
[45.82908201],[4.10892538],[0.03044518],[0.00093206],[0.9832318],0
[69.46901774],[4.89159218],[0.02699694],[0.00073444],[0.98765944],0
[50.42842667],[3.95406784],[0.0311315],[0.00097617],[0.99222127],0
[59.94623778],[4.40604305],[0.03723553],[0.00139317],[0.99057496],0
[72.9386648],[4.77420681],[0.02771006],[0.00077392],[0.98955383],0
[58.4113265],[4.21789241],[0.02932648],[0.00086651],[0.99056885],0
[64.31050146],[4.64485094],[0.03059042],[0.00094254],[0.98902722],0
[47.05772744],[4.11608845],[0.03356039],[0.001137],[0.99186219],0
[65.18794696],[4.65963567],[0.03096363],[0.00096961],[0.98917504],0
[57.4595253],[4.43821567],[0.03308259],[0.00110235],[0.98983933],0
[61.21557213],[4.45408806],[0.03186628],[0.00102386],[0.98933782],0
[38.36259889],[3.92010691],[0.02859793],[0.00082411],[0.98629191],0
[46.41518698],[3.86409839],[0.03469341],[0.00121425],[0.99198116],0
[53.51897991],[4.07980881],[0.03534489],[0.00125911],[0.99081292],0
[67.75560169],[4.43378956],[0.03147765],[0.00100382],[0.98865052],0
[48.24495559],[3.93251492],[0.03409449],[0.0011727],[0.99156937],0
[57.67377194],[4.36245067],[0.03353696],[0.0011349],[0.98989458],0
[41.21956872],[3.6629132],[0.03567701],[0.0012824],[0.99298823],0
[57.46092345],[4.1247164],[0.03246176],[0.00106243],[0.99013247],0
[58.90047854],[4.26585205],[0.03203172],[0.00103536],[0.98959486],0
[58.17966934],[4.22093405],[0.03623579],[0.00132377],[0.99024652],0
[61.59044365],[4.36718532],[0.03663218],[0.00135245],[0.98983189],0
[37.77014023],[3.88602694],[0.02868691],[0.00082869],[0.98576902],0
[61.12119123],[4.85163213],[0.02617687],[0.00069179],[0.98617935],0
[80.2579124],[5.18479512],[0.02426068],[0.00059339],[0.98712176],0
[46.31733843],[4.28766992],[0.02466302],[0.0006141],[0.9897761],0
[71.28037158],[5.03747956],[0.02690548],[0.00073024],[0.98928197],0
[69.03795643],[4.83600241],[0.02891014],[0.00084356],[0.98968613],0
[65.68780431],[5.00820957],[0.03400578],[0.00116196],[0.98956096],0
[69.85806743],[4.99483122],[0.02751222],[0.00076502],[0.99027367],0
[57.740064],[4.87840565],[0.02376062],[0.00057026],[0.98819453],0
[52.44232947],[4.69958591],[0.02265851],[0.00051849],[0.98845312],0
[53.01932018],[4.69851653],[0.02489708],[0.00062724],[0.98990884],0
[18.51564522],[2.94543032],[0.03191392],[0.00103126],[0.99418657],0
[60.04714504],[4.20698596],[0.03364213],[0.00113775],[0.98947079],0
[64.46675921],[3.77623186],[0.04372139],[0.00192392],[0.9457687],0
[35.72474064],[3.67988864],[0.03171224],[0.00101595],[0.98869499],0
[43.15102831],[4.0102236],[0.03122257],[0.00098216],[0.98675855],0
[59.83615087],[4.51720552],[0.03137855],[0.00099253],[0.97941504],0
[41.05494579],[3.86949059],[0.03111276],[0.00097649],[0.98755839],0
[38.23894739],[3.77906389],[0.03187101],[0.00102461],[0.98727239],0
[35.07235112],[3.6020734],[0.03079798],[0.00095609],[0.98990795],0
[42.08419314],[3.9075003],[0.0289685],[0.00084697],[0.98509125],0
[42.61781017],[4.04918208],[0.02655201],[0.00071348],[0.98725608],0
[37.21154781],[3.76310939],[0.03180894],[0.00102293],[0.98816644],0
[36.16413249],[3.72661748],[0.03044288],[0.00093556],[0.98898138],0
[25.48134063],[3.42108498],[0.02642708],[0.00070724],[0.9924176],0
[36.52300495],[3.70531486],[0.03755362],[0.00141925],[0.98829944],0
[31.30440317],[3.47641816],[0.03693078],[0.00137294],[0.99018676],0
[40.12647153],[3.85383059],[0.02934919],[0.00086859],[0.98924041],0
[44.67114771],[4.07265107],[0.02820595],[0.00080575],[0.98782965],0
[44.79363174],[4.03855403],[0.02809965],[0.0007991],[0.98833832],0
[51.09279396],[4.3052432],[0.02596785],[0.00068504],[0.9859958],0
[33.04773961],[3.5632348],[0.03049539],[0.00093952],[0.98957899],0
[65.18540084],[3.93221776],[0.0429395],[0.00186747],[0.97285315],0
[104.95645097],[4.68934281],[0.03747364],[0.00142394],[0.96242393],0
[66.33630441],[4.09985532],[0.03982232],[0.00160237],[0.97379159],0
[28.75282222],[3.64824593],[0.02851123],[0.00082218],[0.99235345],0
[53.62932245],[3.69763569],[0.04123752],[0.00171686],[0.97697964],0
[95.80230837],[4.39465198],[0.03744585],[0.00141645],[0.96467162],0
[50.872361],[3.74490885],[0.03980817],[0.00159598],[0.9719021],0
[52.27886312],[3.7392724],[0.03965666],[0.00158258],[0.97103292],0
[115.18803499],[4.87759965],[0.03604863],[0.00131173],[0.95894326],0
[57.955179],[3.88374274],[0.03972468],[0.00159063],[0.97638905],0
[111.90030743],[4.84776669],[0.03548156],[0.00126772],[0.9598829],0
[109.42476709],[4.71983561],[0.03479237],[0.00122737],[0.96141742],0
[108.61205481],[4.86296205],[0.03448527],[0.00120302],[0.96190985],0
[49.04279171],[3.64849078],[0.04048674],[0.00165107],[0.97246723],0
[47.672964],[4.50204903],[0.02642066],[0.00070471],[0.99202803],0
[108.92338577],[4.79779435],[0.03479929],[0.00122232],[0.96193759],0
[62.9923178],[4.00049794],[0.03957658],[0.00158016],[0.97053168],0
[54.49497157],[3.84618677],[0.03930174],[0.00155392],[0.97747976],0
[65.24101834],[4.13108291],[0.03685693],[0.00136759],[0.96482555],0
[65.48554755],[4.19405518],[0.03529761],[0.00125492],[0.96463131],0
[55.77950213],[3.82674041],[0.03619261],[0.00131946],[0.96991868],0
[57.36462854],[3.93709264],[0.0365176],[0.00134276],[0.96887707],0
[42.17069191],[3.39842224],[0.04305555],[0.00186523],[0.97734265],0
[80.5040558],[4.46013453],[0.03442723],[0.00119686],[0.95973284],0
[37.82850112],[3.88850513],[0.03442099],[0.00119572],[0.9788457],0
[51.99600705],[4.44535755],[0.05043716],[0.00255153],[0.99286036],0
[91.85042543],[5.14601659],[0.02842893],[0.00081422],[0.96230856],0
[68.83132261],[4.59721619],[0.03150247],[0.00100015],[0.96548807],0
[38.16471665],[3.60315925],[0.03880745],[0.00151652],[0.9722298],0
[56.44989857],[3.94766415],[0.03679922],[0.00136458],[0.95963646],0
[65.57950826],[4.18310538],[0.03745461],[0.00141357],[0.96232271],0
[62.88291531],[4.31790019],[0.03298959],[0.00109539],[0.96862426],0
[49.02155025],[3.82769427],[0.03642831],[0.00133651],[0.9672129],0
[54.37733021],[3.8826661],[0.03818608],[0.00146868],[0.96288433],0
[79.84363048],[4.40684542],[0.03336255],[0.00112345],[0.96150362],0
[71.63782712],[4.67385598],[0.03019382],[0.00091959],[0.96708393],0
[76.8455922],[5.25559394],[0.03450941],[0.00119818],[0.98834655],0
[54.0087029],[3.93473651],[0.03660942],[0.00135094],[0.96300755],0
[72.9761153],[4.51280508],[0.03151291],[0.00100111],[0.96363133],0
[136.70160406],[5.19137283],[0.04813332],[0.0023352],[0.94629913],0
[134.94166212],[5.08940091],[0.05056165],[0.00257555],[0.94609467],0
[100.86744373],[4.623853],[0.04445948],[0.00199275],[0.96745629],0
[122.12104604],[4.95098648],[0.04376455],[0.00193035],[0.95378318],0
[107.87635068],[4.8878534],[0.04364163],[0.00192438],[0.95846255],0
[104.54790067],[4.75928839],[0.04785003],[0.00230846],[0.95023861],0
[162.86224795],[5.60904768],[0.04691285],[0.00221615],[0.93055133],0
[126.80377675],[5.30452196],[0.03737996],[0.00140914],[0.95224359],0
[56.99099036],[4.62657785],[0.06438872],[0.00415929],[0.99256502],0
[154.36894978],[5.75447067],[0.04051671],[0.00165348],[0.95680521],0
[107.8045239],[4.50228226],[0.05011854],[0.00253505],[0.93473159],0
[53.22653186],[4.26367333],[0.03096957],[0.00097439],[0.98557394],0
[55.10127938],[4.30229832],[0.02960938],[0.00088676],[0.98248868],0
[47.93718431],[3.97027542],[0.03326002],[0.00111774],[0.98616258],0
[50.06825645],[4.11912658],[0.02923874],[0.00086204],[0.9852192],0
[60.5109888],[4.44422047],[0.03019728],[0.00091927],[0.97935718],0
[56.78275774],[4.27751486],[0.03003281],[0.00090981],[0.98390107],0
[53.77829095],[4.11275837],[0.0330041],[0.00110007],[0.98067751],0
[50.51643815],[3.99360539],[0.03278188],[0.00108319],[0.98140621],0
[73.1168086],[5.18131246],[0.05773458],[0.00334033],[0.98661054],0
[59.2338595],[4.46100107],[0.02914844],[0.00086001],[0.98450919],0
[65.7288289],[4.61820517],[0.03011653],[0.00091333],[0.98088202],0
[55.80813287],[4.36152127],[0.02891639],[0.00084775],[0.98448789],0
[49.04125333],[4.1140439],[0.02950628],[0.00088089],[0.98564816],0
[60.95828966],[4.60194031],[0.02929406],[0.00086645],[0.98058675],0
[58.24412331],[4.36548879],[0.02979047],[0.00089735],[0.98426544],0
[52.54234076],[4.17250566],[0.03173552],[0.00101553],[0.98213612],0
[27.42854583],[3.34681876],[0.03391812],[0.00115959],[0.98710615],0
[28.54926104],[3.41470769],[0.03371011],[0.0011455],[0.98546114],0
[27.32909472],[3.32553262],[0.03489304],[0.00122797],[0.98598498],0
[54.92383382],[4.8984392],[0.0244295],[0.00060203],[0.98942622],0
[29.53180461],[3.41406541],[0.03347167],[0.00113077],[0.98503681],0
[27.92848613],[3.37476641],[0.03308049],[0.00110317],[0.98601797],0
[28.16680189],[3.39724182],[0.03409455],[0.00117238],[0.98635893],0
[30.54958012],[3.45549227],[0.03432914],[0.00118795],[0.9849883],0
[25.93562304],[3.16360525],[0.03582102],[0.00129369],[0.98634282],0
[47.64820561],[4.39873745],[0.0302796],[0.00092978],[0.97909342],0
[28.6886183],[3.36085029],[0.0345359],[0.00120188],[0.98496499],0
[25.83644319],[3.21316757],[0.03647292],[0.00134156],[0.98605253],0
[22.09000372],[3.07586018],[0.03398502],[0.00116345],[0.98798862],0
[28.83709189],[3.29892137],[0.03446662],[0.00119649],[0.98386136],0
[82.00595177],[5.4564592],[0.05273086],[0.00279205],[0.98932563],0
[28.37852456],[3.32684649],[0.03409081],[0.00117199],[0.98419716],0
[77.64995856],[5.78343127],[0.02227024],[0.0005019],[0.97018483],0
[83.54677619],[5.95979849],[0.02451026],[0.00060737],[0.96650611],0
[85.58682512],[5.94944181],[0.0211385],[0.00045226],[0.97049927],0
[88.52966694],[6.10850252],[0.02262303],[0.00051694],[0.96852687],0
[90.38007723],[5.96596944],[0.02289961],[0.00052967],[0.96502251],0
[77.143981],[5.74463554],[0.02251104],[0.00051265],[0.97197965],0
[82.65178236],[5.92923558],[0.02172945],[0.00047735],[0.97105949],0
[67.17312433],[5.36634892],[0.02315516],[0.00054305],[0.97338021],0
[76.52098741],[5.68255319],[0.02095392],[0.00044425],[0.97160319],0
[65.19421817],[5.15492802],[0.02434554],[0.00059851],[0.98664014],0
[86.93644636],[4.34564088],[0.03295127],[0.0010944],[0.97790058],0
[74.99137508],[4.17990196],[0.03818242],[0.00146804],[0.945047],0
