Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[700.45029896],[16.8768495],[0.02770779],[0.00076917],[0.60117923],0
[971.41937817],[18.13157243],[0.06380418],[0.00419112],[0.70210805],0
[1566.8874429],[23.89211789],[0.02278483],[0.0005197],[0.55767133],0
[1960.5097448],[26.60948994],[0.01981561],[0.00039277],[0.5992866],0
[2213.41929444],[28.06720009],[0.0195877],[0.00038384],[0.53293958],0
[1166.38949038],[22.39873581],[0.02049799],[0.00042077],[0.62757769],0
[1831.16254865],[26.37701802],[0.01945947],[0.0003789],[0.62543895],0
[2078.73490315],[27.41458858],[0.02014062],[0.0004058],[0.58103328],0
[1543.59687419],[23.15858351],[0.02192325],[0.00048078],[0.56285021],0
[1992.17761966],[27.94990865],[0.02284666],[0.00052226],[0.61799367],0
[2231.19877504],[28.45340676],[0.0245777],[0.00060623],[0.51855473],0
[1483.23698144],[22.20256402],[0.02514177],[0.00063232],[0.53715319],0
[705.2563402],[16.66847116],[0.02710684],[0.00073597],[0.65039207],0
[917.76599793],[16.53162676],[0.05113115],[0.00261797],[0.68620657],0
[1193.79977944],[24.84588803],[0.01701133],[0.00029214],[0.30349373],0
[1198.09252533],[24.35254644],[0.01532839],[0.00023511],[0.31981486],0
[1077.41448862],[22.82181129],[0.01742955],[0.00030398],[0.24127551],0
[1091.15655223],[23.13089648],[0.01596768],[0.00025543],[0.2467754],0
[1162.98875549],[23.88807934],[0.01579588],[0.00024982],[0.29345181],0
[1201.71727903],[24.15690737],[0.01544748],[0.00023879],[0.24119815],0
[1254.10918609],[24.31955566],[0.01535513],[0.00023628],[0.27296643],0
[1131.72723693],[23.22195131],[0.01573011],[0.00024795],[0.30348688],0
[1053.97591846],[22.76081444],[0.01566853],[0.00024615],[0.2594141],0
[1051.01519113],[22.65498796],[0.01789315],[0.0003228],[0.26184568],0
[983.35327558],[19.90787974],[0.02236524],[0.00050054],[0.52455607],0
[816.80155772],[16.09605297],[0.03982114],[0.00158873],[0.66488775],0
[1232.9770439],[24.60682132],[0.01520076],[0.0002317],[0.295188],0
[1063.98471632],[22.89410522],[0.01577019],[0.00024926],[0.25541704],0
[1036.64519273],[22.7092381],[0.01563401],[0.00024453],[0.33002754],0
[1153.52514621],[24.39931715],[0.0144995],[0.00021033],[0.28977637],0
[1097.86139569],[23.17949153],[0.01528892],[0.00023396],[0.30000856],0
[1087.6629776],[23.00259467],[0.01593568],[0.00025443],[0.24356645],0
[1050.22620247],[23.45508396],[0.0147363],[0.00021737],[0.33754722],0
[1932.23418553],[31.27455488],[0.01193075],[0.00014242],[0.60653482],0
[1718.89466334],[28.49751606],[0.01222251],[0.0001496],[0.68599501],0
[411.26478528],[9.65453807],[0.05330234],[0.00285208],[0.89192417],0
[1763.19694182],[28.78928069],[0.01284199],[0.00016538],[0.70447375],0
[826.23366969],[16.08054384],[0.04575056],[0.00209349],[0.6485479],0
[1035.40415369],[21.36406784],[0.02004421],[0.00040194],[0.51905557],0
[2012.25627777],[31.7839698],[0.01202105],[0.00014481],[0.59654126],0
[1999.15927443],[30.59137939],[0.01238472],[0.00015355],[0.60974594],0
[2006.07230944],[31.47914034],[0.01206142],[0.00014581],[0.62323619],0
[2010.2023019],[31.36258316],[0.01191672],[0.00014265],[0.64725977],0
[1674.6514745],[28.85836993],[0.01253473],[0.00015748],[0.69135913],0
[1994.76311026],[30.65516856],[0.01225077],[0.00015049],[0.67421866],0
[1021.80894864],[24.02255755],[0.01118083],[0.00012509],[0.65805744],0
[909.46985044],[22.58053287],[0.01146913],[0.00013166],[0.67947557],0
[1036.13077606],[24.35956994],[0.01138844],[0.00012972],[0.62256933],0
[856.14984715],[22.08335158],[0.01135176],[0.00012899],[0.7002085],0
[748.0935439],[15.66532762],[0.0360452],[0.00131122],[0.63669731],0
[1655.53838543],[27.0355891],[0.0149332],[0.00022302],[0.52343527],0
[923.54570441],[22.9440518],[0.01129248],[0.0001276],[0.68242948],0
[907.99822612],[22.80298536],[0.01150467],[0.00013247],[0.69249504],0
[807.06594611],[21.82093675],[0.01169472],[0.0001368],[0.70174834],0
[904.06302428],[22.76972323],[0.01142847],[0.00013063],[0.69309649],0
[1014.57003086],[24.45146075],[0.01125518],[0.00012674],[0.63602661],0
[897.20997195],[22.63243714],[0.01154254],[0.00013332],[0.68107313],0
[880.54201315],[22.53952648],[0.01141793],[0.00013041],[0.66688168],0
[958.20372452],[23.70356251],[0.01095686],[0.00012011],[0.66750579],0
[938.25766816],[23.39140821],[0.01118079],[0.00012512],[0.673842],0
[979.25872452],[21.56202455],[0.01633124],[0.00026679],[0.52729425],0
[979.76061195],[18.88036014],[0.0209609],[0.00044871],[0.57679474],0
[1866.85896045],[31.07600351],[0.02867029],[0.00083394],[0.68447963],0
[1867.20028542],[31.43234385],[0.02611945],[0.0007004],[0.67547991],0
[2108.75633125],[33.98617073],[0.0179233],[0.00032378],[0.65485524],0
[2190.69186306],[34.17027015],[0.01867341],[0.00035293],[0.65422906],0
[1677.89390329],[29.71970405],[0.02897185],[0.00087026],[0.68720386],0
[1684.39085654],[29.90106862],[0.0256488],[0.00067347],[0.69224671],0
[1567.27738301],[28.8782094],[0.03205792],[0.00103947],[0.71212473],0
[1745.5997195],[30.7006919],[0.01372927],[0.00019013],[0.7048769],0
[1857.47601916],[31.11437411],[0.03327815],[0.00115402],[0.68727582],0
[1860.76329252],[31.43339599],[0.02210084],[0.00049154],[0.68973695],0
[863.01808692],[20.17331576],[0.01585295],[0.00025133],[0.537993],0
[1090.36894925],[19.2210543],[0.02936003],[0.00086801],[0.56362424],0
[1720.99323391],[30.59031937],[0.0169342],[0.00028832],[0.69618328],0
[564.56793108],[17.87680209],[0.01599432],[0.00025622],[0.7445121],0
[759.62742707],[20.08728079],[0.01942643],[0.0003784],[0.7716525],0
[759.42607672],[20.52055355],[0.01505022],[0.00022688],[0.72102405],0
[563.82506373],[17.73133114],[0.0160314],[0.00025709],[0.61411491],0
[470.7065078],[16.2356208],[0.0168815],[0.00028509],[0.65477404],0
[702.03421883],[19.79747227],[0.01445419],[0.0002095],[0.73365291],0
[515.15786706],[16.86082793],[0.01745993],[0.00030494],[0.58091737],0
[761.79194986],[20.6641461],[0.01489528],[0.00022211],[0.69527323],0
[680.13857132],[19.0485045],[0.01555221],[0.00024302],[0.74595771],0
[784.71785538],[16.24985895],[0.03967987],[0.00158278],[0.63320506],0
[682.31992671],[16.36647598],[0.02014885],[0.00040659],[0.72499671],0
[2650.30600748],[30.59416801],[0.02508281],[0.00067214],[0.40403212],0
[538.08330163],[16.84799768],[0.01801012],[0.00032443],[0.53579887],0
[482.0089159],[16.34574858],[0.01933717],[0.00037422],[0.53093881],0
[765.57106621],[20.59486048],[0.01496036],[0.00022396],[0.69166634],0
[712.4711641],[19.96339998],[0.01496593],[0.00022418],[0.74808415],0
[817.68817898],[20.8176304],[0.01714459],[0.00029418],[0.69068729],0
[783.36009657],[20.50946686],[0.01572651],[0.00024761],[0.71050378],0
[582.3854569],[17.6554119],[0.0177817],[0.0003164],[0.57535506],0
[1981.77055334],[26.27841977],[0.06657943],[0.00460801],[0.69538992],0
[1895.04043188],[27.9947164],[0.01555842],[0.00025397],[0.50419181],0
[1665.68769161],[26.87882521],[0.01573641],[0.00025352],[0.55478606],0
[1296.43463042],[24.12694221],[0.0134673],[0.00018155],[0.6455188],0
[939.74925641],[19.17002657],[0.01815954],[0.00033002],[0.61647656],0
[1521.27596753],[26.96557935],[0.01597621],[0.00026562],[0.67485746],0
[2158.07986452],[30.74020451],[0.02181487],[0.00050984],[0.6232177],0
[1441.16491392],[25.92718674],[0.01556695],[0.00024603],[0.663765],0
[1469.75876274],[26.11745457],[0.01605111],[0.00025968],[0.65877712],0
[2312.482061],[31.90594807],[0.01828676],[0.00035462],[0.59150398],0
[2555.51681698],[32.74696286],[0.01988811],[0.00041914],[0.58286933],0
[2478.37123071],[32.24132896],[0.01973183],[0.00041096],[0.59319956],0
[2401.42918418],[30.95120317],[0.02149147],[0.00048351],[0.60579716],0
[1957.42602963],[29.07545253],[0.02105446],[0.00044506],[0.57200717],0
[2097.62533913],[30.0233788],[0.02156093],[0.00046625],[0.54648109],0
[1042.45407832],[18.98121624],[0.02217157],[0.00049173],[0.54171413],0
[718.79107053],[15.08092964],[0.0500697],[0.00250821],[0.76524632],0
[1888.35706813],[28.43470746],[0.02005113],[0.00040285],[0.523058],0
[1847.81525281],[28.20892471],[0.01876624],[0.00035223],[0.37734026],0
[1921.26915149],[28.35242907],[0.0208927],[0.00043686],[0.42862819],0
[1456.6920175],[24.89064175],[0.02018004],[0.00040725],[0.47307255],0
[1859.22974528],[27.52304073],[0.01944588],[0.00037859],[0.42171886],0
[1973.13044681],[29.78908788],[0.01736051],[0.0003018],[0.40892205],0
[1073.60926101],[20.29563237],[0.02526576],[0.00064214],[0.56548238],0
[1793.86333845],[27.61999365],[0.02033541],[0.00041364],[0.46818408],0
[1851.13103452],[27.3978737],[0.02329736],[0.0005434],[0.39918993],0
[1711.23926623],[27.60861966],[0.01859442],[0.0003466],[0.60308787],0
[1863.31816956],[28.5618106],[0.01642319],[0.00026992],[0.52586233],0
[1638.60183377],[26.26049933],[0.01958079],[0.00038357],[0.57180977],0
[1180.898159],[24.56552896],[0.01409015],[0.0001986],[0.55603284],0
[1186.19487053],[25.41990107],[0.01224684],[0.0001502],[0.61804217],0
[1160.28030348],[24.91472344],[0.01209259],[0.00014627],[0.60371798],0
[1161.71260989],[24.45572937],[0.01310938],[0.00017191],[0.57273937],0
[1107.38550936],[24.21887496],[0.01227832],[0.00015082],[0.55428874],0
[1042.01869467],[23.54186232],[0.01313437],[0.00017254],[0.60108066],0
[1230.2501071],[25.69774284],[0.01254815],[0.00015765],[0.60487613],0
[1212.59629662],[25.42722023],[0.01270061],[0.00016135],[0.54456559],0
[1335.84856481],[27.06418992],[0.01147127],[0.00013162],[0.59523838],0
[1154.93914782],[23.9218611],[0.01497916],[0.00022448],[0.54365814],0
[1362.73821598],[28.01926012],[0.01079749],[0.0001166],[0.56977785],0
[1437.43188569],[28.15303944],[0.01167837],[0.0001368],[0.55386125],0
[1596.92766948],[27.22410643],[0.01664031],[0.00028239],[0.70790558],0
[1578.13590938],[28.35536893],[0.01423437],[0.00020577],[0.69713522],0
[1841.3380409],[28.93687872],[0.02997154],[0.0009465],[0.71038398],0
[1606.2092868],[26.41945144],[0.02476843],[0.00062747],[0.78498323],0
[1784.95641017],[30.62348223],[0.01117154],[0.00012489],[0.57045658],0
[1748.00799533],[29.12959015],[0.01292776],[0.00016747],[0.67253686],0
[1743.15991441],[28.2716228],[0.01521085],[0.00023388],[0.70040344],0
[1310.40998524],[24.22536388],[0.02721795],[0.00075538],[0.79769291],0
[1537.93965602],[27.0721419],[0.01624663],[0.00026853],[0.73053804],0
[1468.17580895],[25.77192969],[0.02135135],[0.00046106],[0.77216032],0
[1144.8524094],[21.52782235],[0.01865993],[0.00034822],[0.30399446],0
[1036.15050254],[20.78697148],[0.01935563],[0.00037479],[0.30257388],0
[881.1637629],[19.42552559],[0.01943848],[0.00037814],[0.28264754],0
[1545.96119663],[26.0876639],[0.01502626],[0.00022581],[0.35545621],0
[926.00074309],[20.40413316],[0.01788171],[0.00031987],[0.3911535],0
[1116.32114792],[22.94362751],[0.01786338],[0.00031932],[0.52441714],0
[1319.16675778],[24.52337401],[0.01713076],[0.00029372],[0.47708857],0
[1043.27992842],[22.31305958],[0.01866147],[0.00034828],[0.64671484],0
[1054.74993097],[21.90678729],[0.01808334],[0.00032715],[0.61752966],0
[1264.38572753],[24.14843907],[0.01533433],[0.00023518],[0.54256856],0
[856.22246069],[19.78413566],[0.01839973],[0.00033904],[0.34062503],0
[864.59747184],[19.58703428],[0.01836727],[0.00033771],[0.30715015],0
[859.1342046],[19.76338177],[0.01826238],[0.00033397],[0.30606322],0
[754.78177397],[17.90681307],[0.02028379],[0.00041172],[0.37075822],0
[1438.13297454],[25.16652461],[0.01576589],[0.00024862],[0.34106615],0
[675.87663523],[17.69159627],[0.01922714],[0.00036994],[0.3709304],0
[1203.62422948],[23.65730374],[0.01556636],[0.0002426],[0.46979097],0
[1053.80756263],[21.87030596],[0.0168067],[0.00028261],[0.58597378],0
[1532.93586435],[27.86752065],[0.01372735],[0.00018931],[0.60181012],0
[1207.06058778],[24.15574847],[0.01305228],[0.00017071],[0.60266756],0
[1316.96964163],[26.48013501],[0.01189353],[0.00014165],[0.52737581],0
[1428.54032562],[27.68575341],[0.01151801],[0.00013277],[0.56988159],0
[1620.84649994],[29.99201556],[0.01105456],[0.00012233],[0.47062174],0
[2033.52257106],[32.27748683],[0.01084772],[0.00011772],[0.49494752],0
[1461.62161789],[27.4526689],[0.01162904],[0.00013548],[0.49766657],0
[1499.49313652],[26.9492303],[0.01303768],[0.00017024],[0.43873525],0
[1862.92963846],[30.39418842],[0.01233625],[0.0001528],[0.62358035],0
[1546.23989385],[28.3392729],[0.0114996],[0.00013232],[0.52897498],0
[1336.79227404],[26.2526335],[0.01206868],[0.00014575],[0.54054054],0
[1402.5512461],[27.55556628],[0.01165228],[0.00013582],[0.51394631],0
[1225.4657968],[25.1719275],[0.01274055],[0.0001626],[0.54368357],0
[1138.1316742],[24.29099471],[0.01218894],[0.0001486],[0.60156903],0
[1092.77663398],[22.90979671],[0.01300927],[0.00016938],[0.55913432],0
[1841.98762491],[30.49969897],[0.01086887],[0.00011816],[0.48539472],0
[1289.61806352],[26.11318069],[0.01173976],[0.00013804],[0.53047481],0
[1057.07086854],[22.56934245],[0.01331799],[0.00017739],[0.59667514],0
[2122.543516],[33.23104839],[0.01024838],[0.00010507],[0.65707982],0
[380.11103216],[11.56802369],[0.02527863],[0.00064164],[0.6231103],0
[2329.27768942],[34.68233723],[0.01048703],[0.00011],[0.61703667],0
[2301.0026462],[34.46018579],[0.01023675],[0.00010482],[0.63537496],0
[2129.77007648],[33.08819688],[0.01177338],[0.00013865],[0.46236418],0
[2117.47952347],[33.39555731],[0.01091437],[0.00011915],[0.48350271],0
[2119.75816578],[33.16685207],[0.01145483],[0.00013125],[0.47723727],0
[1888.20260256],[31.07344489],[0.01023806],[0.00010483],[0.71573776],0
[1964.87209146],[31.75145968],[0.01087254],[0.00011822],[0.67891923],0
[1563.829375],[28.9932944],[0.01029812],[0.00010608],[0.71898242],0
[1847.16115842],[31.88269795],[0.00981631],[9.63784136e-05],[0.65853033],0
[1932.45028721],[32.48293946],[0.0101529],[0.00010317],[0.65322638],0
[1547.66749753],[28.52242852],[0.01052533],[0.0001108],[0.64005284],0
[2800.34546037],[31.60226013],[0.02724769],[0.0007923],[0.48898543],0
[1813.15990591],[31.41013779],[0.00996333],[9.92839969e-05],[0.68196419],0
[1745.66164088],[30.95222885],[0.01101504],[0.00012136],[0.47436264],0
[1768.24419759],[31.87922087],[0.0104746],[0.00010974],[0.53569474],0
[1219.14825638],[25.41733837],[0.0125502],[0.0001576],[0.41586541],0
[1522.85900712],[28.45748463],[0.0108669],[0.00011815],[0.54618546],0
[1590.47623551],[29.10468715],[0.01084354],[0.00011761],[0.52769418],0
[1530.09266702],[28.7378715],[0.01087742],[0.00011835],[0.53442194],0
[1149.94520198],[24.49398907],[0.01269972],[0.00016138],[0.4751562],0
[1470.01126059],[27.99441641],[0.01116728],[0.00012476],[0.53988651],0
[1194.25947865],[24.55940811],[0.01267309],[0.00016071],[0.42203706],0
[1178.46620579],[23.3933501],[0.01466627],[0.00021601],[0.62220027],0
[1202.33768147],[24.87966981],[0.01290817],[0.00016671],[0.40900106],0
[1854.91250063],[29.93961709],[0.01106336],[0.00012247],[0.50160785],0
[1243.74046439],[25.20204878],[0.01284991],[0.00016524],[0.40008247],0
[1325.14062311],[26.06825775],[0.01272773],[0.00016212],[0.38035164],0
[1923.72419865],[30.80612486],[0.01101798],[0.00012147],[0.46751298],0
[1934.44887658],[30.67782335],[0.01122785],[0.00012616],[0.46415882],0
[1865.90146769],[30.12022303],[0.01081819],[0.00011709],[0.47434874],0
[1921.19539255],[30.36471591],[0.01063858],[0.00011326],[0.49251138],0
[1225.327634],[25.4045578],[0.01241838],[0.00015431],[0.43613974],0
[1779.52385211],[29.61360414],[0.01095777],[0.00012013],[0.45539764],0
[1778.71710083],[26.84297058],[0.01331561],[0.00017731],[0.64712225],0
[1800.08354777],[29.83049799],[0.01100546],[0.00012117],[0.45425528],0
[1907.92026353],[30.55150558],[0.01105603],[0.00012228],[0.44068321],0
[1866.72636239],[30.21407925],[0.01094052],[0.00011974],[0.44571379],0
[1933.52490721],[30.71977535],[0.01124645],[0.00012656],[0.42182972],0
[1874.00677161],[30.04221361],[0.01103331],[0.00012182],[0.46624109],0
[1958.20319234],[30.78157715],[0.01096582],[0.00012031],[0.45802613],0
[1879.9256698],[30.28639758],[0.01113477],[0.00012405],[0.44625761],0
[1952.16148749],[30.96045894],[0.01086569],[0.00011811],[0.44218019],0
[1927.04121206],[30.87153466],[0.01095219],[0.00011998],[0.43291998],0
[1933.03097927],[30.77783921],[0.01103857],[0.00012191],[0.45647441],0
[983.01733554],[20.41411138],[0.01520941],[0.0002314],[0.57723467],0
[1988.42695131],[30.98549355],[0.01108929],[0.00012309],[0.47511348],0
[1612.47301954],[29.30354862],[0.01110346],[0.00012336],[0.50260931],0
[1557.61221348],[28.90983259],[0.01114481],[0.00012429],[0.51554514],0
[1598.75846032],[29.01395607],[0.01124235],[0.00012644],[0.49982805],0
[1570.32308083],[28.75148789],[0.01140973],[0.00013038],[0.51012857],0
[1538.14756953],[28.38419965],[0.01151615],[0.00013281],[0.53066631],0
[1555.6501463],[28.58883359],[0.01129608],[0.00012782],[0.52821769],0
[1535.93029754],[28.49881848],[0.01133036],[0.00012849],[0.52016234],0
[1532.26899726],[28.50651195],[0.01137684],[0.00012951],[0.52942486],0
[1690.03909459],[30.12827904],[0.01135253],[0.00012906],[0.49953673],0
[939.75074063],[18.34557581],[0.01635691],[0.00026756],[0.65291366],0
[1738.10073756],[30.45043866],[0.0108848],[0.00011854],[0.475834],0
[1396.49585504],[27.9971873],[0.0112954],[0.00012765],[0.61272335],0
[1484.45586856],[28.08948643],[0.01136781],[0.00012936],[0.54052148],0
[1061.27102091],[22.17183328],[0.01647959],[0.00027166],[0.55669137],0
[1002.48667829],[21.60508275],[0.01734189],[0.00030108],[0.50074152],0
[981.52754111],[21.22647562],[0.01704862],[0.00029071],[0.53511099],0
[1194.55615028],[22.04107769],[0.01835106],[0.0003452],[0.52974723],0
[1118.09314031],[21.50855081],[0.01906059],[0.00036343],[0.42173052],0
[1048.66234089],[21.55324803],[0.01713375],[0.00029386],[0.45850192],0
[1267.42133919],[22.50874651],[0.01736608],[0.00030285],[0.43042479],0
[789.30338614],[18.1304568],[0.01556445],[0.00024231],[0.57336787],0
[944.40197753],[20.73181282],[0.01692478],[0.00028663],[0.54017363],0
[993.39913877],[21.17956447],[0.01876538],[0.00035279],[0.48946644],0
[1098.77070587],[21.58728241],[0.01774645],[0.00031514],[0.42564866],0
[1040.50784965],[22.25659308],[0.01625676],[0.00026443],[0.49696845],0
[1060.13877772],[22.08220511],[0.01748161],[0.0003059],[0.52349232],0
[1413.29090795],[24.16164218],[0.01880996],[0.000354],[0.37333093],0
[1197.06135788],[22.93491769],[0.01957855],[0.00038377],[0.45795663],0
[904.16691397],[20.2630797],[0.01766884],[0.00031233],[0.53256004],0
[270.80089664],[11.87399661],[0.03160575],[0.00100151],[0.76851608],0
[1034.00030167],[21.53324864],[0.01811822],[0.00032866],[0.48547404],0
[1014.66927328],[21.48418141],[0.01643667],[0.00027051],[0.53423161],0
[776.00089208],[17.83574763],[0.01586915],[0.00025189],[0.5831512],0
[984.10875385],[21.23782423],[0.01660013],[0.00027562],[0.54891382],0
[1623.28947004],[26.57770776],[0.01554314],[0.00024802],[0.53338193],0
[513.26714083],[16.14613384],[0.01728538],[0.00029897],[0.61891716],0
[550.14247904],[16.51160613],[0.01768793],[0.00031308],[0.49571325],0
[587.41693398],[17.04416739],[0.01743318],[0.0003042],[0.49928255],0
[589.43099037],[17.23827049],[0.01714574],[0.00029418],[0.51119811],0
[584.38262049],[17.03660755],[0.01729718],[0.0002994],[0.48776102],0
[476.37604026],[15.66916651],[0.01707975],[0.00029193],[0.64860101],0
[488.11364914],[16.00810238],[0.01525591],[0.00023293],[0.77418253],0
[698.65805573],[17.60947383],[0.01878569],[0.00035329],[0.5172078],0
